Employee ID,age group,Age,Gender,year band,Years at Company,job role,salary band,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,,,KPIS
69600,35-44,38,Male,0-2 years,2,Finance,high,9024,Good,Medium,Low,1,No,12,Master’s Degree,Married,1,Entry,Small,62,No,No,No,Good,Low,Stayed,,,
66482,35-44,36,Female,10+  years,25,Media,medium,5262,Good,Low,Below Average,0,Yes,95,Associate Degree,Married,5,Entry,Medium,75,No,No,No,Good,Low,Left,,,
62883,18-24,19,Female,0-2 years,2,Education,medium,4561,Good,High,Below Average,0,No,97,Associate Degree,Single,3,Mid,Medium,49,No,No,No,Fair,Medium,Left,,,
61496,55+,45,Male,6-10 years,8,Healthcare,high,7569,Excellent,Low,High,0,Yes,76,Associate Degree,Married,2,Entry,Small,46,No,No,Yes,Good,Medium,Left,,,
39479,35-44,42,Female,10+  years,18,Finance,high,8549,Poor,Very High,Average,0,Yes,94,High School,Divorced,2,Senior,Large,37,No,No,No,Poor,Low,Left,,,
40258,18-24,21,Male,6-10 years,9,Education,medium,4742,Good,High,Average,1,No,69,High School,Married,0,Entry,Medium,73,No,No,No,Good,Low,Left,,,
46253,18-24,24,Male,3-5 years,5,Healthcare,high,8231,Fair,High,Average,2,Yes,41,Master’s Degree,Married,1,Mid,Medium,74,No,No,No,Good,High,Stayed,,,
36030,25-34,25,Male,10+  years,11,Technology,high,9236,Excellent,High,Average,0,No,80,Bachelor’s Degree,Married,0,Senior,Small,31,No,No,No,Good,Low,Stayed,,,
67337,18-24,24,Female,10+  years,15,Technology,high,7575,Fair,Very High,Average,0,No,91,High School,Married,0,Entry,Medium,17,No,No,Yes,Poor,High,Left,,,
63733,35-44,42,Male,10+  years,28,Media,medium,6956,Good,Very High,Below Average,3,Yes,17,Master’s Degree,Single,0,Mid,Large,33,No,No,No,Excellent,High,Stayed,,,
65401,35-44,43,Female,10+  years,19,Healthcare,high,8167,Excellent,High,Average,1,No,87,Bachelor’s Degree,Single,4,Senior,Medium,69,No,No,No,Fair,High,Stayed,,,
44205,25-34,29,Male,10+  years,18,Education,medium,3294,Good,Very High,Average,0,No,42,Associate Degree,Single,0,Senior,Medium,92,Yes,No,No,Good,Low,Stayed,,,
17621,55+,57,Female,10+  years,48,Media,medium,6521,Fair,Very High,Average,2,Yes,52,Associate Degree,Divorced,3,Mid,Medium,110,No,No,No,Good,Low,Left,,,
26677,35-44,37,Male,3-5 years,4,Media,medium,6097,Excellent,High,Average,2,No,90,Associate Degree,Married,3,Mid,Large,21,No,No,Yes,Poor,Low,Left,,,
32453,35-44,38,Female,3-5 years,3,Education,medium,4916,Good,Very High,Average,0,No,86,Associate Degree,Married,1,Entry,Medium,59,Yes,No,No,Excellent,High,Left,,,
27160,18-24,24,Male,10+  years,13,Education,medium,5131,Poor,High,Average,1,Yes,13,High School,Single,0,Entry,Large,28,Yes,No,No,Fair,Medium,Stayed,,,
3355,25-34,31,Male,10+  years,14,Technology,high,10131,Good,Low,Average,0,Yes,42,Associate Degree,Single,4,Senior,Medium,89,Yes,No,No,Poor,Medium,Stayed,,,
63591,55+,57,Male,10+  years,38,Technology,high,9838,Fair,Very High,High,0,No,36,High School,Married,0,Entry,Medium,84,No,No,No,Good,Low,Stayed,,,
30940,18-24,18,Female,0-2 years,2,Education,medium,4743,Good,Very High,Average,0,No,41,Bachelor’s Degree,Single,4,Senior,Medium,80,No,No,No,Good,Medium,Stayed,,,
17316,35-44,37,Female,10+  years,15,Healthcare,high,8012,Good,Very High,Average,0,Yes,83,Bachelor’s Degree,Married,1,Mid,Medium,59,No,No,No,Good,Low,Left,,,
54762,25-34,29,Male,6-10 years,10,Healthcare,high,7539,Fair,Medium,Average,0,Yes,86,Master’s Degree,Married,0,Senior,Medium,49,No,No,Yes,Good,High,Stayed,,,
45422,35-44,40,Male,0-2 years,1,Technology,high,8284,Excellent,Medium,Average,2,Yes,20,Bachelor’s Degree,Single,1,Mid,Small,65,No,Yes,No,Fair,Medium,Left,,,
21229,35-44,38,Female,10+  years,22,Technology,high,10359,Good,High,Average,0,Yes,78,Associate Degree,Married,4,Mid,Small,91,No,No,No,Good,Low,Stayed,,,
31471,18-24,23,Male,10+  years,12,Education,medium,5912,Fair,High,High,2,No,8,High School,Married,0,Entry,Medium,36,No,No,No,Fair,Low,Left,,,
63696,55+,52,Male,10+  years,17,Media,medium,5341,Fair,High,High,2,No,54,Associate Degree,Single,0,Mid,Medium,22,Yes,No,No,Good,Low,Stayed,,,
52508,35-44,37,Male,10+  years,15,Technology,high,11018,Fair,Very High,Average,2,No,60,Master’s Degree,Married,1,Entry,Large,22,Yes,No,No,Good,Very High,Stayed,,,
43399,35-44,43,Male,10+  years,26,Technology,high,8393,Fair,High,Average,3,No,51,Bachelor’s Degree,Divorced,4,Mid,Medium,85,No,No,No,Fair,Medium,Stayed,,,
25234,55+,56,Female,3-5 years,5,Technology,high,10062,Excellent,Medium,Below Average,0,No,39,High School,Married,0,Senior,Small,59,No,No,Yes,Good,High,Stayed,,,
52082,55+,57,Male,10+  years,49,Healthcare,high,7280,Fair,High,Average,0,No,21,Associate Degree,Single,0,Entry,Medium,97,No,No,Yes,Good,Medium,Left,,,
51526,25-34,30,Female,3-5 years,4,Finance,high,10333,Good,High,High,0,No,37,Master’s Degree,Single,0,Entry,Small,15,Yes,No,No,Poor,Medium,Left,,,
1448,18-24,22,Female,0-2 years,1,Technology,high,8674,Good,High,Average,2,Yes,73,Associate Degree,Divorced,2,Entry,Medium,71,No,No,No,Good,Low,Left,,,
61644,35-44,36,Male,10+  years,16,Healthcare,high,8283,Good,High,Below Average,0,No,50,Associate Degree,Married,1,Senior,Small,61,No,No,No,Good,Low,Stayed,,,
62199,35-44,42,Male,0-2 years,1,Media,medium,5733,Excellent,High,Average,2,No,81,Associate Degree,Married,0,Entry,Medium,22,No,No,Yes,Good,High,Stayed,,,
44932,25-34,34,Male,3-5 years,3,Healthcare,high,9353,Fair,High,Average,1,No,75,High School,Married,0,Entry,Medium,65,No,No,No,Excellent,High,Left,,,
12577,55+,51,Male,6-10 years,9,Healthcare,medium,6511,Good,High,Average,0,No,29,Bachelor’s Degree,Single,1,Senior,Large,18,Yes,Yes,No,Good,High,Stayed,,,
6010,18-24,20,Female,6-10 years,7,Media,medium,4829,Poor,High,Below Average,1,Yes,10,High School,Married,4,Senior,Medium,30,No,No,No,Poor,Low,Stayed,,,
64073,35-44,38,Male,10+  years,20,Finance,high,11758,Good,Medium,Average,0,No,9,Bachelor’s Degree,Married,0,Entry,Small,32,No,Yes,No,Good,Low,Stayed,,,
22751,55+,59,Male,10+  years,50,Education,medium,4505,Good,Very High,Average,0,No,2,High School,Married,0,Senior,Medium,52,No,No,No,Good,Medium,Stayed,,,
8242,25-34,34,Male,3-5 years,5,Technology,high,7760,Good,Very High,Average,0,Yes,15,Bachelor’s Degree,Single,1,Mid,Medium,35,No,No,No,Poor,Medium,Left,,,
72186,55+,54,Male,10+  years,37,Healthcare,high,7771,Poor,Very High,Average,0,No,23,Associate Degree,Single,0,Mid,Small,67,No,No,No,Good,Low,Left,,,
34340,35-44,40,Female,6-10 years,10,Technology,high,11606,Fair,Medium,Average,4,Yes,89,Bachelor’s Degree,Single,1,Entry,Small,82,No,No,No,Excellent,Medium,Left,,,
48939,35-44,40,Male,10+  years,20,Healthcare,high,8553,Fair,Very High,Average,2,Yes,75,Master’s Degree,Married,0,Mid,Small,84,No,No,No,Fair,Low,Left,,,
68996,25-34,33,Male,10+  years,20,Technology,high,9980,Fair,Very High,Average,0,Yes,89,Associate Degree,Married,3,Mid,Medium,76,No,No,Yes,Good,High,Left,,,
24222,25-34,26,Female,10+  years,15,Technology,high,10868,Good,Very High,Average,0,No,20,High School,Single,5,Mid,Medium,40,No,No,No,Fair,High,Stayed,,,
20691,55+,49,Male,0-2 years,1,Media,medium,5138,Fair,High,Below Average,2,No,2,Associate Degree,Married,2,Mid,Medium,79,No,No,No,Poor,High,Stayed,,,
21750,55+,53,Male,10+  years,37,Technology,high,8682,Fair,High,Average,1,No,86,Bachelor’s Degree,Single,5,Mid,Medium,96,No,No,No,Good,Medium,Left,,,
50869,18-24,20,Female,6-10 years,6,Media,medium,6138,Fair,High,Below Average,0,Yes,55,High School,Divorced,3,Mid,Small,41,No,No,No,Good,Low,Left,,,
67224,25-34,33,Female,6-10 years,10,Healthcare,high,7789,Fair,Very High,Below Average,2,No,53,Master’s Degree,Married,2,Senior,Small,39,No,No,No,Poor,Medium,Left,,,
27073,55+,48,Male,10+  years,27,Healthcare,high,9460,Poor,Medium,High,2,No,83,Associate Degree,Married,2,Mid,Small,106,No,No,No,Poor,High,Left,,,
45079,25-34,33,Male,10+  years,23,Education,medium,3606,Excellent,Medium,Below Average,1,Yes,84,Master’s Degree,Married,0,Entry,Medium,42,No,No,No,Good,Medium,Left,,,
22285,18-24,20,Male,6-10 years,6,Healthcare,high,8065,Fair,Low,Below Average,0,Yes,8,High School,Married,2,Senior,Medium,17,No,No,No,Good,High,Left,,,
42992,25-34,31,Male,0-2 years,1,Education,medium,3535,Good,High,Average,2,No,60,Associate Degree,Single,1,Entry,Medium,69,No,No,No,Good,Low,Left,,,
68339,25-34,33,Male,3-5 years,4,Technology,high,7544,Fair,Low,Average,3,No,78,Bachelor’s Degree,Divorced,2,Entry,Small,31,No,No,No,Poor,Medium,Left,,,
29539,35-44,41,Male,10+  years,31,Finance,medium,5870,Fair,High,Average,0,No,67,Associate Degree,Single,1,Entry,Medium,43,No,No,No,Good,Low,Left,,,
10792,18-24,22,Male,6-10 years,8,Technology,high,7848,Good,Very High,High,2,Yes,58,High School,Married,1,Entry,Large,28,No,No,No,Poor,Medium,Left,,,
8611,18-24,22,Female,10+  years,13,Media,medium,5512,Excellent,High,High,0,No,89,Bachelor’s Degree,Divorced,1,Entry,Medium,29,No,No,No,Good,Medium,Left,,,
68083,35-44,43,Female,10+  years,11,Healthcare,high,7746,Fair,Low,Below Average,1,Yes,54,High School,Married,0,Mid,Medium,27,Yes,No,No,Good,Low,Left,,,
66525,18-24,24,Female,6-10 years,9,Healthcare,high,8895,Poor,Medium,Average,1,Yes,43,Associate Degree,Single,2,Mid,Small,63,No,No,No,Good,Medium,Left,,,
63058,55+,47,Female,10+  years,17,Finance,high,12280,Fair,Medium,Low,1,No,28,High School,Divorced,1,Senior,Small,49,No,No,No,Good,Medium,Stayed,,,
47545,18-24,23,Male,10+  years,12,Technology,high,9652,Fair,Medium,Average,0,Yes,61,Associate Degree,Divorced,0,Senior,Small,68,No,No,No,Fair,Medium,Stayed,,,
41659,35-44,43,Female,10+  years,26,Healthcare,high,7497,Fair,Medium,High,1,No,72,Associate Degree,Single,0,Entry,Small,27,No,No,No,Good,High,Left,,,
61640,18-24,24,Female,10+  years,14,Finance,high,7210,Good,High,Average,2,No,23,PhD,Married,4,Entry,Medium,29,No,Yes,No,Fair,Low,Stayed,,,
68045,55+,52,Male,10+  years,24,Healthcare,high,7027,Poor,High,Average,1,Yes,86,Bachelor’s Degree,Single,1,Entry,Medium,69,Yes,No,Yes,Good,High,Left,,,
16937,55+,45,Male,10+  years,18,Media,medium,6442,Poor,Low,Average,0,No,57,Associate Degree,Single,2,Entry,Medium,66,Yes,No,No,Good,Medium,Left,,,
3887,18-24,21,Female,3-5 years,5,Healthcare,high,8976,Excellent,High,Below Average,1,No,13,High School,Single,1,Senior,Medium,66,Yes,No,No,Good,Medium,Left,,,
411,25-34,29,Male,10+  years,19,Healthcare,high,7045,Excellent,High,Average,0,No,11,Associate Degree,Married,1,Senior,Small,53,No,No,No,Poor,Low,Stayed,,,
44012,55+,48,Female,10+  years,26,Finance,high,12008,Excellent,Medium,Average,2,No,53,High School,Single,1,Mid,Large,97,No,No,No,Fair,High,Left,,,
61460,18-24,18,Female,0-2 years,2,Media,medium,6163,Poor,Very High,Low,2,No,35,Master’s Degree,Divorced,0,Mid,Small,77,No,No,No,Fair,High,Left,,,
6502,18-24,22,Male,3-5 years,3,Education,medium,4340,Excellent,Very High,Average,1,No,55,Master’s Degree,Married,3,Mid,Medium,7,No,No,No,Good,Low,Left,,,
550,55+,55,Female,3-5 years,4,Healthcare,high,8981,Good,High,Average,0,No,83,Master’s Degree,Single,3,Entry,Medium,79,No,No,No,Good,Low,Left,,,
58222,35-44,35,Male,10+  years,21,Healthcare,medium,5749,Excellent,Low,Average,0,No,63,High School,Divorced,2,Entry,Medium,28,No,No,No,Good,Medium,Stayed,,,
74399,55+,49,Male,10+  years,14,Education,medium,4639,Fair,Medium,High,2,No,47,High School,Single,2,Mid,Small,65,No,No,No,Good,High,Left,,,
35388,55+,58,Male,10+  years,37,Technology,high,8045,Fair,Low,High,0,No,53,Associate Degree,Single,5,Mid,Large,62,No,No,No,Fair,Medium,Stayed,,,
73312,25-34,30,Female,10+  years,15,Education,medium,5317,Fair,Medium,Average,0,No,5,Master’s Degree,Single,2,Mid,Medium,66,No,No,No,Good,High,Left,,,
39168,18-24,21,Male,3-5 years,5,Technology,medium,6498,Good,Very High,High,3,No,49,Bachelor’s Degree,Married,3,Entry,Medium,52,No,No,No,Good,High,Stayed,,,
47804,55+,45,Female,3-5 years,3,Healthcare,medium,6678,Fair,Medium,High,1,No,64,Associate Degree,Married,3,Mid,Medium,42,No,No,No,Poor,Low,Left,,,
40010,35-44,35,Female,10+  years,16,Media,medium,5660,Fair,High,Average,0,Yes,23,Bachelor’s Degree,Married,1,Entry,Large,65,No,No,No,Fair,High,Stayed,,,
13905,55+,52,Female,10+  years,34,Media,medium,5146,Good,Low,Below Average,1,No,53,Master’s Degree,Married,0,Mid,Small,113,No,No,No,Good,Medium,Left,,,
31436,55+,45,Male,10+  years,27,Technology,high,10185,Fair,Very High,Average,3,No,88,Bachelor’s Degree,Single,3,Mid,Medium,88,No,No,No,Good,Medium,Stayed,,,
65592,55+,57,Male,10+  years,42,Education,medium,4045,Fair,Medium,Low,0,No,50,Master’s Degree,Married,0,Senior,Medium,92,No,No,No,Poor,Low,Stayed,,,
42685,25-34,27,Female,3-5 years,4,Technology,high,7344,Excellent,High,Average,0,No,96,Master’s Degree,Married,5,Mid,Medium,21,Yes,No,No,Poor,High,Stayed,,,
34175,55+,45,Male,10+  years,15,Healthcare,high,9192,Excellent,Very High,High,3,No,93,High School,Single,0,Mid,Large,40,No,No,No,Good,Low,Left,,,
20796,35-44,43,Female,6-10 years,7,Technology,high,10578,Excellent,High,Average,0,No,45,Master’s Degree,Single,1,Entry,Small,20,No,No,No,Good,Low,Left,,,
4985,35-44,43,Female,6-10 years,8,Healthcare,high,8882,Poor,Medium,Low,1,Yes,45,Associate Degree,Divorced,1,Entry,Medium,81,Yes,No,No,Good,Low,Left,,,
66271,35-44,38,Female,10+  years,24,Education,medium,5414,Poor,Low,High,1,No,99,Bachelor’s Degree,Married,0,Entry,Small,102,No,No,No,Fair,Low,Left,,,
34253,25-34,33,Female,6-10 years,9,Education,medium,4325,Good,High,Average,0,No,64,Bachelor’s Degree,Single,2,Mid,Medium,77,No,No,No,Fair,High,Left,,,
40806,55+,48,Male,10+  years,21,Finance,medium,5543,Good,Low,Average,1,No,74,Associate Degree,Single,1,Mid,Medium,69,Yes,No,Yes,Poor,High,Left,,,
25507,35-44,43,Male,10+  years,30,Healthcare,high,8492,Good,Very High,Average,0,No,96,High School,Married,4,Mid,Large,35,No,No,No,Good,Low,Stayed,,,
48200,18-24,20,Male,0-2 years,2,Media,medium,6112,Good,Very High,High,2,No,84,Master’s Degree,Single,1,Senior,Medium,42,No,No,No,Excellent,Medium,Stayed,,,
44235,25-34,25,Female,10+  years,17,Healthcare,high,7632,Fair,High,Average,2,Yes,16,Master’s Degree,Divorced,1,Entry,Medium,88,Yes,No,No,Fair,Medium,Left,,,
10619,35-44,43,Female,10+  years,29,Technology,high,7161,Good,Low,Average,0,No,24,Master’s Degree,Single,4,Entry,Large,96,No,No,No,Poor,High,Left,,,
48496,35-44,44,Male,10+  years,16,Healthcare,high,8135,Excellent,High,Below Average,0,No,83,Bachelor’s Degree,Married,2,Senior,Medium,63,No,No,No,Good,Low,Stayed,,,
1604,25-34,32,Male,3-5 years,4,Technology,high,9645,Fair,Low,Average,2,Yes,10,Associate Degree,Married,4,Mid,Large,18,Yes,No,No,Good,Low,Stayed,,,
74100,55+,57,Male,10+  years,11,Media,medium,6215,Fair,Medium,High,0,No,94,Master’s Degree,Divorced,4,Senior,Medium,38,No,No,No,Poor,Low,Stayed,,,
24677,18-24,21,Female,3-5 years,5,Technology,high,7461,Excellent,Very High,Average,0,No,77,Associate Degree,Married,0,Senior,Medium,8,No,No,No,Good,High,Stayed,,,
21907,55+,47,Male,10+  years,28,Media,medium,6733,Good,Low,Average,0,No,8,Master’s Degree,Single,1,Mid,Large,75,No,No,No,Poor,Medium,Left,,,
45560,35-44,39,Female,10+  years,20,Finance,high,8120,Poor,Medium,Average,0,No,41,High School,Divorced,4,Entry,Small,51,No,No,No,Fair,Very High,Stayed,,,
10407,35-44,36,Female,3-5 years,4,Education,low,2937,Poor,Medium,Low,0,Yes,73,Master’s Degree,Married,2,Entry,Medium,51,No,No,No,Good,Low,Left,,,
27496,55+,52,Female,10+  years,20,Technology,high,11038,Good,Low,Average,0,No,26,High School,Married,0,Entry,Medium,84,No,No,Yes,Poor,High,Left,,,
59803,25-34,25,Male,6-10 years,9,Technology,high,7347,Fair,Medium,Below Average,0,Yes,74,Associate Degree,Married,1,Mid,Large,53,Yes,No,No,Poor,Medium,Left,,,
18658,35-44,36,Male,10+  years,26,Education,medium,5247,Poor,High,Average,2,No,9,Bachelor’s Degree,Single,1,Entry,Large,86,No,No,No,Good,Medium,Left,,,
47111,25-34,28,Female,10+  years,18,Healthcare,high,9073,Excellent,High,Low,0,No,78,Bachelor’s Degree,Married,0,Mid,Small,82,No,No,Yes,Good,Low,Stayed,,,
43850,35-44,42,Female,6-10 years,9,Healthcare,high,8615,Fair,Medium,Average,3,No,92,Bachelor’s Degree,Married,1,Entry,Medium,84,No,No,No,Fair,Very High,Left,,,
35837,35-44,43,Male,10+  years,17,Education,medium,3503,Fair,High,Average,0,No,27,High School,Single,0,Senior,Small,25,No,No,No,Fair,Low,Stayed,,,
39187,35-44,44,Female,10+  years,25,Media,medium,5771,Excellent,Very High,Average,2,Yes,46,PhD,Divorced,1,Senior,Small,82,No,No,No,Fair,Low,Stayed,,,
31448,55+,57,Female,10+  years,14,Media,medium,5622,Fair,Low,Average,2,No,1,Bachelor’s Degree,Married,2,Mid,Small,41,No,No,Yes,Good,High,Stayed,,,
29706,55+,51,Female,10+  years,32,Media,medium,5680,Good,Very High,Average,0,No,6,Bachelor’s Degree,Married,1,Entry,Small,69,No,No,No,Good,Low,Left,,,
5170,35-44,40,Female,10+  years,19,Healthcare,medium,6846,Poor,Medium,Average,3,No,15,Associate Degree,Single,4,Entry,Medium,46,No,Yes,Yes,Excellent,High,Left,,,
47039,18-24,23,Male,6-10 years,6,Finance,medium,6860,Poor,Low,High,1,No,86,Bachelor’s Degree,Married,1,Mid,Medium,64,Yes,No,No,Good,High,Left,,,
69917,35-44,36,Male,3-5 years,3,Healthcare,high,7276,Fair,Very High,Average,0,Yes,56,Bachelor’s Degree,Married,4,Senior,Large,38,No,No,No,Good,Low,Stayed,,,
47372,55+,55,Male,10+  years,24,Education,medium,3586,Excellent,High,Average,2,No,3,Bachelor’s Degree,Married,2,Mid,Small,87,No,No,No,Good,Low,Stayed,,,
68950,55+,48,Male,10+  years,20,Education,medium,5203,Excellent,High,Below Average,4,No,44,High School,Married,1,Entry,Medium,31,No,No,No,Excellent,Medium,Stayed,,,
19452,55+,56,Female,10+  years,42,Education,medium,4116,Good,High,Below Average,0,Yes,87,Associate Degree,Married,3,Entry,Small,46,No,No,Yes,Good,High,Left,,,
39231,35-44,36,Male,10+  years,11,Technology,high,7237,Fair,Medium,Average,0,Yes,74,High School,Single,2,Mid,Medium,41,No,No,No,Good,Low,Left,,,
14620,25-34,33,Male,0-2 years,2,Technology,high,7638,Excellent,Very High,Below Average,0,No,15,Associate Degree,Single,0,Entry,Medium,31,No,No,Yes,Poor,High,Left,,,
65534,35-44,38,Male,10+  years,16,Education,medium,4854,Good,Very High,High,2,No,67,PhD,Married,4,Entry,Small,79,No,No,No,Good,High,Stayed,,,
12054,55+,58,Male,10+  years,28,Healthcare,high,8336,Excellent,High,High,0,No,8,High School,Married,0,Mid,Medium,86,No,No,No,Good,Medium,Stayed,,,
22049,35-44,43,Male,10+  years,21,Education,medium,5451,Excellent,High,Average,0,No,44,Master’s Degree,Single,2,Mid,Small,63,No,No,No,Excellent,High,Left,,,
65463,55+,59,Male,10+  years,38,Healthcare,medium,6981,Good,Very High,Average,0,No,93,Bachelor’s Degree,Single,2,Mid,Small,79,No,No,No,Good,Very High,Left,,,
71859,25-34,33,Male,6-10 years,6,Media,medium,6473,Poor,High,High,4,Yes,78,Master’s Degree,Married,0,Senior,Medium,72,No,No,No,Poor,Medium,Left,,,
72339,55+,53,Female,6-10 years,8,Technology,high,9983,Good,Medium,Below Average,0,No,59,High School,Married,1,Entry,Small,55,Yes,No,No,Good,Medium,Stayed,,,
73620,55+,45,Male,6-10 years,10,Technology,medium,6623,Fair,Medium,High,1,No,33,Associate Degree,Married,2,Mid,Small,60,No,No,No,Good,Low,Left,,,
68295,18-24,20,Female,3-5 years,3,Education,medium,4830,Excellent,Medium,Average,4,No,50,PhD,Single,2,Senior,Small,42,No,No,No,Poor,Low,Stayed,,,
24974,55+,56,Female,10+  years,34,Education,medium,5729,Good,High,Average,1,No,83,Master’s Degree,Married,4,Entry,Large,82,No,No,No,Fair,Low,Stayed,,,
13459,25-34,34,Female,10+  years,15,Education,medium,4662,Good,High,Below Average,3,Yes,18,Bachelor’s Degree,Single,0,Entry,Medium,85,No,No,No,Good,Medium,Left,,,
1119,18-24,20,Female,3-5 years,3,Finance,low,2030,Fair,Medium,Below Average,1,No,94,Bachelor’s Degree,Married,1,Entry,Medium,64,No,No,Yes,Good,Low,Left,,,
22683,35-44,40,Female,0-2 years,1,Education,medium,5796,Excellent,High,High,3,No,32,High School,Married,2,Senior,Small,42,Yes,No,No,Fair,Low,Stayed,,,
12690,18-24,20,Female,6-10 years,6,Healthcare,high,8162,Good,Very High,Low,0,No,36,Bachelor’s Degree,Single,0,Entry,Medium,29,No,No,No,Good,High,Left,,,
29982,35-44,42,Male,10+  years,24,Technology,high,9516,Excellent,High,Average,0,No,37,Master’s Degree,Single,5,Entry,Small,49,No,No,No,Fair,Medium,Left,,,
30647,55+,46,Female,10+  years,35,Education,medium,5079,Poor,High,Average,0,No,58,Bachelor’s Degree,Married,1,Senior,Medium,76,No,No,No,Good,Very High,Stayed,,,
26730,35-44,44,Female,3-5 years,5,Healthcare,medium,6291,Good,High,Average,2,No,46,Bachelor’s Degree,Married,1,Mid,Medium,6,No,No,No,Fair,Medium,Stayed,,,
71804,35-44,35,Female,3-5 years,4,Education,medium,3393,Fair,Medium,Average,1,No,61,High School,Married,3,Mid,Medium,47,No,No,No,Good,High,Left,,,
45922,25-34,26,Male,10+  years,17,Media,medium,5653,Excellent,High,Average,0,Yes,29,Bachelor’s Degree,Divorced,4,Entry,Medium,73,No,No,No,Fair,High,Left,,,
53315,55+,56,Male,10+  years,11,Healthcare,high,8832,Fair,Medium,High,1,No,32,Bachelor’s Degree,Single,0,Entry,Medium,31,No,No,Yes,Excellent,High,Left,,,
